Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
165,2,0.696,2018-09-10,"[0, 0, 0, 0]",0,9,0,0,0,0,0,0.009030350038898887,0.001430615164520744,0.0010351227869788693,0.10477935,9
171,13,0.376,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.004942823769402212,0.001430615164520744,0.000559204264229964,0.10071223,10
167,5,0.292,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0038698481236593353,0.001430615164520744,0.0004342756520083762,0.09964462,11
172,8,0.16699999999999998,2018-09-10,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0022731581746371944,0.001430615164520744,0.000248369979059585,0.098055884,12
169,15,0.13699999999999998,2018-09-10,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0018899525868718808,0.001430615164520744,0.00020375261755187509,0.09767456,13
166,4,0.098,2018-09-10,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0013917853227769733,0.001430615164520744,0.00014575004759185233,0.09717888,14
164,17,0.076,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0011107678917490766,0.001430615164520744,0.00011303064915286504,0.096899256,15
163,11,0.047,2018-09-10,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0007403358235759404,0.001430615164520744,6.99005330287455e-05,0.096530646,16
157,3,0.021,2018-09-10,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.0004082243141793353,0.001430615164520744,3.1232153055396924e-05,0.09620018,17
161,1,0.008,2018-09-10,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.00024216855948103286,0.001430615164520744,1.1897963068722635e-05,0.096034944,18
158,30,0.006999999999999999,2018-09-10,"[0, 0, 0]",1,9,0,0,0,0,0,0.00022939503988885567,0.001430615164520744,1.0410717685132306e-05,0.09602224,21
170,9,0.003,2018-09-10,"[0, 0, 0, 0, 0, 0, 0]",0,9,0,0,0,0,0,0.00017830096152014725,0.001430615164520744,4.461736150770988e-06,0.09597139,19
176,21,0.001,2018-09-10,"[0, 0, 0]",0,9,0,0,0,0,0,0.00015275392233579302,0.001430615164520744,1.4872453835903298e-06,0.09594598,20
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
189,7,78.128,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,1.0,0.000715307582260372,0.11619550732914527,1.0741954,1
192,12,40.621,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.5199960352878059,0.000715307582260372,0.06041339472682278,0.6105093,2
188,6,6.944,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0890073259905399,0.000715307582260372,0.010327431943651249,0.18430194,3
194,16,5.835,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.07481465803880227,0.000715307582260372,0.008678076813249573,0.17019059,4
183,10,1.5130000000000001,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.01950292594916294,0.000715307582260372,0.0022502022653721684,0.115173995,5
191,14,1.3730000000000002,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.017711245594570275,0.000715307582260372,0.0020419879116695227,0.11339139,6
185,18,0.823,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.010672501344384794,0.000715307582260372,0.001224002950694841,0.10638804,7
184,2,0.599,2018-09-10,"[0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.007805812777036527,0.000715307582260372,0.0008908599847706072,0.103535645,8
186,5,0.29600000000000004,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0039281045810252565,0.000715307582260372,0.0004402246335427376,0.0996772,9
193,13,0.285,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0037873296960215454,0.000715307582260372,0.0004238649343232439,0.09953712,10
190,8,0.201,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0027123214832659452,0.000715307582260372,0.00029893632210165625,0.098467425,11
177,15,0.136,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0018804698900622067,0.000715307582260372,0.00020226537216828483,0.09763969,12
179,4,0.078,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0011382023145881015,0.000715307582260372,0.00011600513992004572,0.09690108,13
187,17,0.075,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0010998091641325446,0.000715307582260372,0.00011154340376927473,0.09686288,14
182,11,0.047,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0007414730932140114,0.000715307582260372,6.99005330287455e-05,0.0965063,15
178,3,0.025,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0004599233232065922,0.000715307582260372,3.718113458975824e-05,0.09622614,16
180,1,0.004,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.0001911712700176921,0.000715307582260372,5.9489815343613174e-06,0.09595872,17
181,9,0.003,2018-09-10,"[0, 0, 0, 0, 0, 0, 0, 0]",0,10,0,0,0,0,0,0.00017837355319917308,0.000715307582260372,4.461736150770988e-06,0.09594598,18
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
196,7,77.807,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,1.0,0.001430615164520744,0.11571810156101278,1.0741954,1
205,12,40.42,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.5195577961792303,0.001430615164520744,0.06011445840472113,0.6100611,2
211,6,6.773,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.08717651841002083,0.001430615164520744,0.0100731129830573,0.18244663,3
197,16,5.771,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.07430030239299856,0.001430615164520744,0.008582893108699792,0.16964348,4
203,10,1.598,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.020675103352046583,0.001430615164520744,0.0023766181229773467,0.116302505,5
204,14,1.469,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.01901738691871737,0.001430615164520744,0.002184763468494194,0.11465313,6
195,18,0.8270000000000001,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.010767356297032446,0.001430615164520744,0.0012299519322292024,0.1064443,7
199,2,0.605,2018-09-11,"[0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.007914541969907752,0.001430615164520744,0.0008997834570721494,0.10360562,8
208,5,0.266,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0035582173892984275,0.001430615164520744,0.00039560727203502766,0.099270746,9
200,13,0.198,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0026843823701791524,0.001430615164520744,0.0002944745859508853,0.09840121,10
209,8,0.157,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0021575112557101783,0.001430615164520744,0.00023349752522368173,0.0978769,11
198,15,0.133,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.001849098896021021,0.001430615164520744,0.00019780363601751383,0.09757002,12
201,4,0.12300000000000001,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.00172059374615054,0.001430615164520744,0.0001829311821816105,0.09744213,13
206,17,0.071,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0010523669668240352,0.001430615164520744,0.00010559442223491341,0.09677717,14
210,11,0.049,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0007696556371089759,0.001430615164520744,7.287502379592615e-05,0.09649585,15
202,3,0.02,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.0003969907024845791,0.001430615164520744,2.974490767180659e-05,0.09612501,16
212,1,0.009000000000000001,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.00025563503762704936,0.001430615164520744,1.3385208452312967e-05,0.09598433,17
207,9,0.006,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,11,0,0,0,0,0,0.00021708349266590492,0.001430615164520744,8.923472301541976e-06,0.09594598,18
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
213,7,78.152,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,1.0,0.000715307582260372,0.11623120121835145,1.0741954,1
215,19,51.216,2018-09-11,"[0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.6553865609597745,0.000715307582260372,0.07617075956596232,0.74287784,2
217,12,38.653,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.4946582184195922,0.000715307582260372,0.05748649581191701,0.5856535,3
220,6,6.684,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.08565365082689222,0.000715307582260372,0.009940748143917762,0.1810026,4
219,16,5.48,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0702499316182335,0.000715307582260372,0.008150104702075006,0.16568696,5
236,10,1.639,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0211089968337998,0.000715307582260372,0.00243759518370455,0.11680931,6
229,14,1.276,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.01646485225510951,0.000715307582260372,0.0018977251094612609,0.11218887,7
228,18,0.9279999999999999,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.012012614477191536,0.000715307582260372,0.0013801637159718259,0.10775919,8
216,2,0.682,2018-09-11,"[0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.008865342944525385,0.000715307582260372,0.0010143013516086046,0.104627766,9
232,5,0.319,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0042211983658350894,0.000715307582260372,0.0004744312773653152,0.100006886,10
235,8,0.258,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.003440777376027629,0.000715307582260372,0.00038370930896630505,0.09923036,11
234,13,0.18,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.002442862012011532,0.000715307582260372,0.0002677041690462593,0.09823741,12
226,15,0.155,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0021230173440576552,0.000715307582260372,0.00023052303445650108,0.09791915,13
230,4,0.095,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0013553901409683491,0.000715307582260372,0.00014128831144108133,0.097155355,14
233,17,0.055999999999999994,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0008564324589603008,0.000715307582260372,8.328574148105845e-05,0.09665887,15
231,11,0.046,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0007284945917787499,0.000715307582260372,6.841328764515517e-05,0.09653157,16
227,3,0.027999999999999997,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.0004982064308519583,0.000715307582260372,4.1642870740529225e-05,0.09630243,17
218,25,0.023,2018-09-11,"[0, 0, 0]",0,12,0,0,0,0,0,0.0004342374972611829,0.000715307582260372,3.4206643822577585e-05,0.09623877,18
222,24,0.016,2018-09-11,"[0, 0, 0]",0,12,0,0,0,0,0,0.0003446809902340973,0.000715307582260372,2.3795926137445276e-05,0.09614966,19
225,1,0.008,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.00024233069648885654,0.000715307582260372,1.1897963068722635e-05,0.09604782,20
224,9,0.003,2018-09-11,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,12,0,0,0,0,0,0.00017836176289808112,0.000715307582260372,4.461736150770988e-06,0.09598416,21
214,22,0.002,2018-09-11,"[0, 0, 0]",0,12,0,0,0,0,0,0.0001655679761799261,0.000715307582260372,2.9744907671806587e-06,0.095971435,23
221,23,0.002,2018-09-11,"[0, 0, 0]",0,12,0,0,0,0,0,0.0001655679761799261,0.000715307582260372,2.9744907671806587e-06,0.095971435,22
223,20,0.0,2018-09-11,"[0, 0, 0]",0,12,0,0,0,0,0,0.0001399804027436159,0.000715307582260372,0.0,0.09594598,24
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
247,7,78.007,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,1.0,0.001430615164520744,0.11601555063773085,1.0741954,1
242,12,40.624,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.5208408589920874,0.001430615164520744,0.06041785646297355,0.6113321,2
239,6,7.04,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.09037565845682446,0.001430615164520744,0.01047020750047592,0.18565066,3
246,16,5.7970000000000015,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.07444342155040083,0.001430615164520744,0.008621561488673143,0.16980958,4
244,10,1.673,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.021583771508493232,0.001430615164520744,0.0024881615267466216,0.11723173,5
249,14,1.4169999999999998,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.01830247412470847,0.001430615164520744,0.002107426708547497,0.11396705,6
248,18,0.924,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.011983413147341727,0.001430615164520744,0.0013742147344374645,0.10767972,7
250,2,0.5770000000000001,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.0075357170841647315,0.001430615164520744,0.0008581405863316203,0.10325419,8
237,5,0.311,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.004126244021325881,0.001430615164520744,0.0004625333142965925,0.09986159,9
253,13,0.223,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.00299829804564987,0.001430615164520744,0.0003316557205406435,0.09873921,10
254,8,0.19,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.002575318304771366,0.001430615164520744,0.00028257662288216266,0.098318316,11
243,15,0.12300000000000001,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.0017165412551089488,0.001430615164520744,0.0001829311821816105,0.09746377,12
245,17,0.107,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.0015114601686224013,0.001430615164520744,0.00015913525604416523,0.0972597,13
252,4,0.09,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.0012935615142304448,0.001430615164520744,0.00013385208452312966,0.09704287,14
241,11,0.059000000000000004,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.0008962169091627592,0.001430615164520744,8.774747763182944e-05,0.09664748,15
238,3,0.026000000000000002,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.0004732371682842554,0.001430615164520744,3.866837997334857e-05,0.09622657,16
251,1,0.005,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.000204068242270662,0.001430615164520744,7.436226917951648e-06,0.09595873,17
240,9,0.004,2018-09-12,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,13,0,0,0,0,0,0.00019125067436525275,0.001430615164520744,5.9489815343613174e-06,0.09594598,18
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
256,7,78.293,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,1.0,0.002145922746781116,0.11644090281743767,1.0741954,1
266,19,51.00899999999999,2018-09-14,"[0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.6515629650838317,0.002145922746781116,0.0758628997715591,0.7390804,2
257,12,38.48,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.4915582879666691,0.002145922746781116,0.05722920236055588,0.58249974,3
265,6,6.8839999999999995,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.08805379613221513,0.002145922746781116,0.01023819722063583,0.18319185,4
269,16,5.4579999999999975,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.06984271228122346,0.002145922746781116,0.008117385303636017,0.16508116,5
260,27,5.141,2018-09-14,"[0, 0, 0]",0,14,0,0,0,0,0,0.06579438578699885,0.002145922746781116,0.0076459285170378845,0.16105457,6
255,10,1.6669999999999998,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.02142881404902906,0.002145922746781116,0.002479238054445079,0.11691607,7
263,28,0.878,2018-09-14,"[0, 0, 0]",0,14,0,0,0,0,0,0.011352695424602412,0.002145922746781116,0.0013058014467923096,0.106888965,8
259,5,0.32899999999999996,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.004341555849431025,0.002145922746781116,0.0004893037312012185,0.09991149,9
262,13,0.17800000000000002,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.002413173197607929,0.002145922746781116,0.0002647296782790787,0.0979923,11
268,8,0.17800000000000002,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.002413173197607929,0.002145922746781116,0.0002647296782790787,0.0979923,10
267,31,0.16699999999999998,2018-09-14,"[0, 0, 0]",0,14,0,0,0,0,0,0.002272694991183729,0.002145922746781116,0.000248369979059585,0.09785248,12
258,26,0.08,2018-09-14,"[0, 0, 0]",0,14,0,0,0,0,0,0.0011616400858287,0.002145922746781116,0.00011897963068722636,0.09674672,13
261,17,0.067,2018-09-14,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,14,0,0,0,0,0,0.000995620387327374,0.002145922746781116,9.964544070055207e-05,0.09658148,14
264,29,0.017,2018-09-14,"[0, 0, 0]",0,14,0,0,0,0,0,0.0003570830853991963,0.002145922746781116,2.5283171521035603e-05,0.09594598,15
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
274,7,78.079,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,1.0,0.001430615164520744,0.11612263230534932,1.0741954,1
289,19,51.48,2018-09-15,"[0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.6593799016218519,0.001430615164520744,0.07656339234723017,0.7467656,2
272,12,38.965,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.4991159619548524,0.001430615164520744,0.0579505163715972,0.5900319,3
286,6,11.380999999999998,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.1458822015254062,0.001430615164520744,0.016926339710641537,0.24085447,4
273,16,5.455,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.0699953372452113,0.001430615164520744,0.008112923567485247,0.16543382,5
279,10,1.645,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.021205436315825072,0.001430615164520744,0.0024465186560060927,0.116905265,6
277,14,1.193,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.015417238095330956,0.001430615164520744,0.0017742837426232632,0.11114657,7
288,18,0.927,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.012010909054066722,0.001430615164520744,0.0013786764705882356,0.1077575,8
280,2,0.665,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.008655803005904204,0.001430615164520744,0.0009890181800875694,0.10441928,9
285,5,0.264,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.0035206979474569924,0.001430615164520744,0.00039263278126784704,0.09930988,10
282,13,0.19,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.0025730725750752127,0.001430615164520744,0.00028257662288216266,0.098366976,11
283,8,0.187,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.002534655330248925,0.001430615164520744,0.00027811488673139164,0.09832875,12
281,15,0.157,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.0021504828819860406,0.001430615164520744,0.00023349752522368173,0.097946495,13
278,4,0.10099999999999999,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.001433360978561991,0.001430615164520744,0.00015021178374262332,0.09723294,14
284,17,0.073,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.001074800026849966,0.001430615164520744,0.00010856891300209405,0.09687616,15
275,11,0.046,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.0007290448234133709,0.001430615164520744,6.841328764515517e-05,0.096532114,16
270,3,0.023,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.00043451261307849337,0.001430615164520744,3.4206643822577585e-05,0.09623905,17
287,1,0.009000000000000001,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.00025523213722248103,0.001430615164520744,1.3385208452312967e-05,0.09606066,18
276,9,0.003,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,15,0,0,0,0,0,0.00017839764756990425,0.001430615164520744,4.461736150770988e-06,0.0959842,19
290,21,0.001,2018-09-15,"[0, 0, 0]",0,15,0,0,0,0,0,0.00015278615101904536,0.001430615164520744,1.4872453835903298e-06,0.09595872,20
271,30,0.0,2018-09-15,"[1, 0, 0]",0,15,1,0,0,1,1,3.999440078389025e-05,0.001430615164520744,0.0,-0.5011983,21
Id,Name,Duration,LastRun,LastResults,Verdict,Cycle,E1,E2,E3,DIST,CHANGE_IN_STATUS,PRIORITY_VALUE,LastRunFeature,DurationFeature,CalcPrio,ranking
307,7,78.02600000000002,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,1.0,0.000715307582260372,0.11604380830001908,1.0741954,1
309,19,52.472,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.6725396285752402,0.000715307582260372,0.07803873976775177,0.7595548,2
297,12,37.896,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.4857562532176722,0.000715307582260372,0.056360651056539125,0.5768815,3
300,6,10.707,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.1373442614094314,0.000715307582260372,0.01592393632210166,0.23232947,4
306,16,5.455,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.07004278724793665,0.000715307582260372,0.008112923567485247,0.16543356,5
305,10,1.693,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.021834838695853023,0.000715307582260372,0.002517906434418428,0.117481545,6
301,14,1.136,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.014697191874079871,0.000715307582260372,0.0016895107557586145,0.11037993,7
299,18,0.9279999999999999,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.012031786956792951,0.000715307582260372,0.0013801637159718259,0.10772787,8
292,2,0.809,2018-09-15,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",0,16,0,0,0,0,0,0.010506867797383608,0.000715307582260372,0.0012031815153245766,0.10621057,9
