test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,time_0,failures_%,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/jsoup/select/SelectorTest.java,c765b819fcb5f24373fc165a7c651f0e87a0a25a,48,0,0,0,0,0,0.041,0.0,0.02,0.17414759000142416,1,1,1,1,11,1,9,0,1,0,0,48,48,48,0,48,0,0,0,48,610,115,484,209,380,28,386,435,209,226,1,1,1,1,0,0.06,48,48,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/AttributeParseTest.java,c765b819fcb5f24373fc165a7c651f0e87a0a25a,6,0,0,0,0,0,0.0,0.0,0.0,0.1773909370104472,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,5,40,47,29,18,1,1,1,1,0,0.09,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,c765b819fcb5f24373fc165a7c651f0e87a0a25a,21,0,0,0,0,0,0.005,0.0,0.006999999999999999,0.1760133425394694,1,1,1,1,9,1,8,1,2,0,0,23,23,23,0,23,0,0,0,23,255,47,200,93,143,35,148,172,93,79,1,1,1,1,0,0.17,23,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,c765b819fcb5f24373fc165a7c651f0e87a0a25a,9,0,0,0,0,0,0.002,0.0,0.001,0.1759574015935262,1,1,1,1,8,0,7,1,1,0,0,9,9,9,0,9,0,0,0,9,119,16,95,59,49,19,60,70,51,19,1,1,1,1,0,0.2,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/DataUtilTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,7,0,0,0,0,0,0.002,0.0,0.001,0.3698943297068278,1,1,1,1,4,0,4,0,1,0,0,7,7,7,0,7,0,0,0,7,59,11,48,23,20,1,27,35,18,17,1,1,1,1,0,0.02,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/HttpConnectionTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,15,0,0,0,0,0,0.003,0.0,0.002,0.20320947964986166,1,1,1,1,7,0,6,1,1,0,0,15,15,15,0,15,0,0,0,15,140,23,114,47,74,19,82,98,47,51,1,1,1,1,0,0.17,15,15,15,15,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,90,0,0,0,0,0,0.019,0.0,0.015,0.20261691013971966,1,1,1,1,7,0,6,1,1,0,0,90,90,90,0,90,0,0,0,90,802,116,632,304,439,97,407,498,298,200,1,1,1,1,0,0.15,90,90,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/SelectorTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,48,0,0,0,0,0,0.02,0.0,0.03,0.1984162131945292,1,1,1,1,11,1,9,0,1,0,0,48,48,48,0,48,0,0,0,48,610,115,484,209,380,28,386,435,209,226,1,1,1,1,0,0.06,48,48,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,8,0,0,0,0,0,0.001,0.0,0.002,0.19940011501312252,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,84,17,65,33,42,4,47,56,33,23,1,1,1,1,0,0.06,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/AttributeParseTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,6,0,0,0,0,0,0.0,0.0,0.0,0.19881338675816854,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,5,40,47,29,18,1,1,1,1,0,0.09,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/safety/CleanerTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,22,0,0,0,0,0,0.099,0.0,0.08900000000000001,0.20176791350046794,1,1,1,1,6,0,6,0,1,0,0,22,22,22,0,22,0,0,0,22,185,33,147,84,94,21,94,117,82,35,1,1,1,1,0,0.14,22,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,5,0,0,0,0,0,0.0,0.0,0.001,0.20124095280965168,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/ElementsTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,28,0,0,0,0,0,0.01,0.0,0.009000000000000001,0.20597966512044272,1,1,1,1,7,0,7,0,2,0,0,30,30,30,0,30,0,0,0,30,272,48,221,99,152,9,157,188,101,87,1,1,1,1,0,0.04,30,30,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,8,0,0,0,0,0,0.004,0.0,0.004,0.20475012858708702,1,1,1,1,9,1,8,0,1,0,0,8,8,8,0,8,0,0,0,8,98,19,74,29,48,5,54,64,29,35,2,2,2,1,1,0.07,9,9,9,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/XmlTreeBuilderTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,9,0,0,0,0,0,0.001,0.0,0.002,0.1996976335843404,1,1,1,1,8,0,7,1,1,0,0,9,9,9,0,9,0,0,0,9,119,16,95,59,49,19,60,70,51,19,1,1,1,1,0,0.2,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/CssTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,16,0,0,0,0,0,0.044,0.0,0.035,0.20450170437494916,1,1,1,1,8,0,7,0,1,1,1,19,19,18,1,19,0,0,1,18,214,36,178,54,104,0,120,147,43,104,3,3,3,1,1,0.0,26,26,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/NodeTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,21,0,0,0,0,0,0.006999999999999999,0.0,0.006,0.20080161094665527,1,1,1,1,9,1,8,1,2,0,0,23,23,23,0,23,0,0,0,23,255,47,200,93,143,35,148,172,93,79,1,1,1,1,0,0.17,23,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/StringUtilTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,8,0,0,0,0,0,0.0,0.0,0.0,0.20559891064961752,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,86,17,68,22,43,1,50,59,22,37,1,1,1,1,0,0.01,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,57,0,0,0,0,0,0.013,0.0,0.018000000000000002,0.20506219466527306,1,1,1,1,10,1,9,0,1,0,0,57,57,57,1,57,0,0,0,57,680,121,545,224,407,28,410,476,224,252,4,4,4,1,1,0.05,65,65,65,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/FormElementTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,7,0,0,0,0,0,0.006,0.0,0.005,0.20812597672144573,1,1,1,1,12,1,10,0,1,0,0,7,7,7,0,7,0,0,0,7,111,22,83,47,58,11,61,70,45,25,2,2,2,1,1,0.13,8,8,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/ParseTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,11,0,0,0,0,0,0.094,0.0,0.097,0.20396980047225952,1,1,1,1,11,0,9,2,1,0,0,13,13,13,0,13,1,1,0,11,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,f052908ec90e12bdc6b67915ef2290aa9eefa48b,1,0,0,0,0,0,0.0,0.0,0.0,0.20508310397466026,1,1,1,1,8,0,7,1,1,1,1,28,28,27,0,28,0,1,0,27,312,43,259,138,155,59,150,183,107,76,3,3,3,1,1,0.23,35,35,35,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/safety/CleanerTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,22,0,0,0,0,0,0.08900000000000001,0.0,0.119,0.16580251852671304,1,1,1,1,6,0,6,0,1,0,0,22,22,22,0,22,0,0,0,22,185,33,147,84,94,21,94,117,82,35,1,1,1,1,0,0.14,22,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/NodeTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,21,0,0,0,0,0,0.006,0.0,0.006999999999999999,0.1642458915710449,1,1,1,1,9,1,8,1,2,0,0,23,23,23,0,23,0,0,0,23,255,47,200,93,143,35,148,172,93,79,1,1,1,1,0,0.17,23,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,8,0,0,0,0,0,0.004,0.0,0.003,0.1655710736910502,1,1,1,1,9,1,8,0,1,0,0,8,8,8,0,8,0,0,0,8,98,19,74,29,48,5,54,64,29,35,2,2,2,1,1,0.07,9,9,9,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/AttributeParseTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,6,0,0,0,0,0,0.0,0.0,0.0,0.16724378267923992,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,5,40,47,29,18,1,1,1,1,0,0.09,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,11,0,0,0,0,0,0.097,0.0,0.097,0.16373557249704998,1,1,1,1,11,0,9,2,1,0,0,13,13,13,0,13,1,1,0,11,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,9,0,0,0,0,0,0.002,0.0,0.003,0.16618258158365887,1,1,1,1,8,0,7,1,1,0,0,9,9,9,0,9,0,0,0,9,119,16,95,59,49,19,60,70,51,19,1,1,1,1,0,0.2,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,90,0,0,0,0,0,0.015,0.0,0.021,0.16991278330485027,1,1,1,1,7,0,6,1,1,0,0,90,90,90,0,90,0,0,0,90,802,116,632,304,439,97,407,498,298,200,1,1,1,1,0,0.15,90,90,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/CssTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,16,0,0,0,0,0,0.035,0.0,0.039,0.16677783330281576,1,1,1,1,8,0,7,0,1,1,1,19,19,18,1,19,0,0,1,18,214,36,178,54,104,0,120,147,43,104,3,3,3,1,1,0.0,26,26,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,1,0,0,0,0,0,0.0,0.0,0.0,0.16499608755111694,1,1,1,1,8,0,7,1,1,1,1,28,28,27,0,28,0,1,0,27,312,43,259,138,155,59,150,183,107,76,3,3,3,1,1,0.23,35,35,35,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,57,0,0,0,0,0,0.018000000000000002,0.0,0.014,0.16649012168248495,1,1,1,1,10,1,9,0,1,0,0,57,57,57,1,57,0,0,0,57,680,121,545,224,407,28,410,476,224,252,4,4,4,1,1,0.05,65,65,65,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,8,0,0,0,0,0,0.002,0.0,0.0,0.17039855321248373,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,84,17,65,33,42,4,47,56,33,23,1,1,1,1,0,0.06,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/TextNodeTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,5,0,0,0,0,0,0.001,0.0,0.001,0.16962751944859822,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/FormElementTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,7,0,0,0,0,0,0.005,0.0,0.005,0.16714484691619874,1,1,1,1,12,1,10,0,1,0,0,7,7,7,0,7,0,0,0,7,111,22,83,47,58,11,61,70,45,25,2,2,2,1,1,0.13,8,8,8,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/SelectorTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,48,0,0,0,0,0,0.03,0.0,0.039,0.17195743322372434,1,1,1,1,11,1,9,0,1,0,0,48,48,48,0,48,0,0,0,48,610,115,484,209,380,28,386,435,209,226,1,1,1,1,0,0.06,48,48,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,28,0,0,0,0,0,0.009000000000000001,0.0,0.01,0.17043372790018718,1,1,1,1,7,0,7,0,2,0,0,30,30,30,0,30,0,0,0,30,272,48,221,99,152,9,157,188,101,87,1,1,1,1,0,0.04,30,30,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/helper/StringUtilTest.java,20088820f17e190db7d68c13d3f1b99fc1cecc5f,8,0,0,0,0,0,0.0,0.0,0.0,0.16909098625183105,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,86,17,68,22,43,1,50,59,22,37,1,1,1,1,0,0.01,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,21,0,0,0,0,0,0.006999999999999999,0.0,0.004,0.15112940867741906,1,1,1,1,9,1,8,1,2,0,0,23,23,23,0,23,0,0,0,23,255,47,200,93,143,35,148,172,93,79,1,1,1,1,0,0.17,23,23,23,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/DocumentTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,9,0,0,0,0,0,0.003,0.0,0.062,0.15118937492370604,1,1,1,1,9,1,8,0,1,0,0,9,9,9,0,9,0,0,0,9,118,22,91,37,60,11,69,80,37,43,2,2,2,1,1,0.12,10,10,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/ElementsTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,28,0,0,0,0,0,0.01,0.0,0.009000000000000001,0.14700603485107422,1,1,1,1,7,0,7,0,2,0,0,30,30,30,0,30,0,0,0,30,272,48,221,99,152,9,157,188,101,87,1,1,1,1,0,0.04,30,30,30,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/safety/CleanerTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,22,0,0,0,0,0,0.119,0.0,0.071,0.15306209325790404,1,1,1,1,6,0,6,0,1,0,0,22,22,22,0,22,0,0,0,22,185,33,147,84,94,21,94,117,82,35,1,1,1,1,0,0.14,22,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/XmlTreeBuilderTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,9,0,0,0,0,0,0.003,0.0,0.002,0.15212992827097574,1,1,1,1,8,0,7,1,1,0,0,9,9,9,0,9,0,0,0,9,119,16,95,59,49,19,60,70,51,19,1,1,1,1,0,0.2,9,9,9,9,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/DataUtilTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,7,0,0,0,0,0,0.001,0.0,0.002,0.3233080426851908,1,1,1,1,4,0,4,0,1,0,0,7,7,7,0,7,0,0,0,7,59,11,48,23,20,1,27,35,18,17,1,1,1,1,0,0.02,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/CssTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,16,0,0,0,0,0,0.039,0.0,0.04,0.1524985392888387,1,1,1,1,8,0,7,0,1,1,1,19,19,18,1,19,0,0,1,18,214,36,178,54,104,0,120,147,43,104,3,3,3,1,1,0.0,26,26,26,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/SelectorTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,48,0,0,0,0,0,0.039,0.0,0.022,0.15088446935017905,1,1,1,1,11,1,9,0,1,0,0,48,48,48,0,48,0,0,0,48,610,115,484,209,380,28,386,435,209,226,1,1,1,1,0,0.06,48,48,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/parser/HtmlParserTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,90,0,0,0,0,0,0.021,0.0,0.013,0.15439352591832478,1,1,1,1,7,0,6,1,1,0,0,90,90,90,0,90,0,0,0,90,802,116,632,304,439,97,407,498,298,200,1,1,1,1,0,0.15,90,90,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,8,0,0,0,0,0,0.0,0.0,0.0,0.15335042079289754,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,84,17,65,33,42,4,47,56,33,23,1,1,1,1,0,0.06,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/FormElementTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,7,0,0,0,0,0,0.005,0.0,0.004,0.15314656496047974,1,1,1,1,12,1,10,0,1,0,0,7,7,7,0,7,0,0,0,7,111,22,83,47,58,11,61,70,45,25,2,2,2,1,1,0.13,8,8,8,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/ElementTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,57,0,0,0,0,0,0.014,0.0,0.015,0.15473010540008544,1,1,1,1,10,1,9,0,1,0,0,57,57,57,1,57,0,0,0,57,680,121,545,224,407,28,410,476,224,252,4,4,4,1,1,0.05,65,65,65,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,5,0,0,0,0,0,0.001,0.0,0.0,0.15458980401357014,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,11,0,0,0,0,0,0.097,0.0,0.081,0.1578343152999878,1,1,1,1,11,0,9,2,1,0,0,13,13,13,0,13,0,1,0,12,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,1,0,0,0,0,0,0.0,0.0,0.0,0.1567157546679179,1,1,1,1,8,0,7,1,1,1,1,28,28,27,0,28,0,1,0,27,312,43,259,138,155,59,150,183,107,76,3,3,3,1,1,0.23,35,35,35,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/HttpConnectionTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,15,0,0,0,0,0,0.002,0.0,0.002,0.3284910122553508,1,1,1,1,7,0,6,1,1,0,0,15,15,15,0,15,0,0,0,15,140,23,114,47,74,19,82,98,47,51,1,1,1,1,0,0.17,15,15,15,15,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/StringUtilTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,8,0,0,0,0,0,0.0,0.0,0.0,0.15500376224517826,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,86,17,68,22,43,1,50,59,22,37,1,1,1,1,0,0.01,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/AttributeParseTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,6,0,0,0,0,0,0.0,0.0,0.0,0.15996385018030804,1,1,1,1,7,0,7,0,1,0,0,6,6,6,0,6,0,0,0,6,69,11,54,29,33,5,40,47,29,18,1,1,1,1,0,0.09,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/DocumentTypeTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,4,0,0,0,0,0,0.001,0.0,0.0,0.7051464358965556,1,1,1,1,5,0,4,1,1,0,0,4,4,4,0,4,0,0,0,4,41,9,27,18,11,9,14,19,15,4,1,1,1,1,0,0.33,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/AttributesTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,1,0,0,0,0,0,0.0,0.0,0.0,1.6107686599095663,1,1,1,1,17,2,15,0,1,0,0,1,1,1,0,1,0,0,0,1,31,6,20,6,13,5,16,18,6,12,1,1,1,1,0,0.25,1,1,1,1,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/AttributeTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,2,0,0,0,0,0,0.0,0.0,0.0,1.6108449578285218,1,1,1,1,5,0,5,0,1,0,0,2,2,2,0,2,0,0,0,2,20,4,16,9,7,0,10,13,9,4,1,1,1,1,0,0.0,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/select/QueryParserTest.java,edcc4a00cdf6d2d7b4ea81917e48e3e9570438a3,2,0,0,0,0,0,0.001,0.0,0.002,0.6982089718182881,1,1,1,1,14,1,12,1,1,0,0,2,2,2,0,2,0,0,0,2,42,5,30,13,20,7,22,27,14,13,2,2,2,1,1,0.23,3,3,3,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/parser/HtmlParserTest.java,384bf2cba16120166c5044f868096ab02599ac76,90,0,0,0,0,0,0.013,0.0,0.019,0.12885446548461915,1,1,1,1,7,0,6,1,1,0,0,90,90,90,0,90,0,0,0,90,802,116,632,304,439,97,407,498,298,200,1,1,1,1,0,0.15,90,90,90,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/TextNodeTest.java,384bf2cba16120166c5044f868096ab02599ac76,5,0,0,0,0,0,0.0,0.0,0.0,0.12733691533406574,1,1,1,1,11,1,10,0,1,0,0,5,5,5,0,5,0,0,0,5,75,14,58,31,41,4,46,52,31,21,1,1,1,1,0,0.07,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/integration/ParseTest.java,384bf2cba16120166c5044f868096ab02599ac76,11,0,0,0,0,0,0.081,0.0,0.073,0.12726889053980509,1,1,1,1,11,0,9,2,1,0,0,13,13,13,0,13,0,1,0,12,188,28,144,70,94,37,85,101,55,46,2,2,2,1,1,0.26,15,15,15,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/select/SelectorTest.java,384bf2cba16120166c5044f868096ab02599ac76,48,0,0,0,0,0,0.022,0.0,0.026,0.13120043675104778,1,1,1,1,11,1,9,0,1,0,0,48,48,48,0,48,0,0,0,48,610,115,484,209,380,28,386,435,209,226,1,1,1,1,0,0.06,48,48,48,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/DocumentTest.java,384bf2cba16120166c5044f868096ab02599ac76,9,0,0,0,0,0,0.062,0.0,0.064,0.1355261445045471,1,1,1,1,9,1,8,0,1,0,0,9,9,9,0,9,0,0,0,9,118,22,91,37,60,11,69,80,37,43,2,2,2,1,1,0.12,10,10,10,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/integration/UrlConnectTest.java,384bf2cba16120166c5044f868096ab02599ac76,1,0,0,0,0,0,0.0,0.0,0.0,0.1282157262166341,1,1,1,1,8,0,7,1,1,1,1,28,28,27,0,28,0,1,0,27,312,43,259,138,155,59,150,183,107,76,3,3,3,1,1,0.23,35,35,35,28,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/nodes/NodeTest.java,384bf2cba16120166c5044f868096ab02599ac76,21,0,0,0,0,0,0.004,0.0,0.006,0.13680026531219486,1,1,1,1,9,1,8,1,2,0,0,23,23,23,0,23,0,0,0,23,255,47,200,93,143,35,148,172,93,79,1,1,1,1,0,0.17,23,23,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/safety/CleanerTest.java,384bf2cba16120166c5044f868096ab02599ac76,22,0,0,0,0,0,0.071,0.0,0.07400000000000001,0.13575194676717126,1,1,1,1,6,0,6,0,1,0,0,22,22,22,0,22,0,0,0,22,185,33,147,84,94,21,94,117,82,35,1,1,1,1,0,0.14,22,22,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/jsoup/nodes/EntitiesTest.java,384bf2cba16120166c5044f868096ab02599ac76,8,0,0,0,0,0,0.0,0.0,0.002,0.13198996384938558,1,1,1,1,8,0,7,0,1,0,0,8,8,8,0,8,0,0,0,8,84,17,65,33,42,4,47,56,33,23,1,1,1,1,0,0.06,8,8,8,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/jsoup/helper/DataUtilTest.java,384bf2cba16120166c5044f868096ab02599ac76,7,0,0,0,0,0,0.002,0.0,0.002,0.1349361578623454,1,1,1,1,4,0,4,0,1,0,0,7,7,7,0,7,0,0,0,7,59,11,48,23,20,1,27,35,18,17,1,1,1,1,0,0.02,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
