priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.7281073601058419,0.002,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,19,0.7900737759892689,0.8285714285714286
1.0,0.6349234579207855,0.003,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,18,0.7900737759892689,0.8285714285714286
0.0,0.9988835923562122,0.023,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,10,0.7900737759892689,0.8285714285714286
0.0,0.9986354918392545,0.004,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,16,0.7900737759892689,0.8285714285714286
0.0,0.9977965952789103,0.013000000000000001,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,12,0.7900737759892689,0.8285714285714286
0.0,0.9960616415474711,0.001,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,23,0.7900737759892689,0.8285714285714286
0.0,0.9870249575321212,0.027000000000000003,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,9,0.7900737759892689,0.8285714285714286
0.0,0.9860688117964004,0.057,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,6,0.7900737759892689,0.8285714285714286
0.0,0.9630019386893153,0.001,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,26,0.7900737759892689,0.8285714285714286
0.0,0.958428412203249,0.001,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,25,0.7900737759892689,0.8285714285714286
0.0,0.9543431371056352,0.005,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,14,0.7900737759892689,0.8285714285714286
0.0,0.9488470148502558,0.0,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,33,0.7900737759892689,0.8285714285714286
0.0,0.9448536165972279,0.006,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,13,0.7900737759892689,0.8285714285714286
0.0,0.9443238285228269,0.001,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,22,0.7900737759892689,0.8285714285714286
0.0,0.9387877960235484,0.002,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,20,0.7900737759892689,0.8285714285714286
0.0,0.8728204936256495,0.001,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,27,0.7900737759892689,0.8285714285714286
0.0,0.8592254920706486,0.0,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,34,0.7900737759892689,0.8285714285714286
0.0,0.8553884058442809,0.087,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,3,0.7900737759892689,0.8285714285714286
0.0,0.7987455288924384,0.05,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,7,0.7900737759892689,0.8285714285714286
0.0,0.6729701123399596,0.001,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,28,0.7900737759892689,0.8285714285714286
0.0,0.6174131523208254,0.067,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,5,0.7900737759892689,0.8285714285714286
0.0,0.6067137705233413,0.092,2.0,1,0.2,6c3dde45e8cbd0c1fa73072fad7610275afc6240,35,0.7900737759892689,0.8285714285714286
0.0,0.5975770100429542,0.0,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,30,0.7900737759892689,0.8285714285714286
0.0,0.5947749743673939,0.004,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,15,0.7900737759892689,0.8285714285714286
0.0,0.552151238364639,0.002,1.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,21,0.7900737759892689,0.8285714285714286
0.0,0.5499026234690981,0.135,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,1,0.7900737759892689,0.8285714285714286
0.0,0.48178536949940054,0.016,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,11,0.7900737759892689,0.8285714285714286
0.0,0.3943202874297632,0.069,0.0,0,0.0,6c3dde45e8cbd0c1fa73072fad7610275afc6240,4,0.7900737759892689,0.8285714285714286
priority,priority_p,time,class,failures,failures_percenteage,cycle_id,ranking,nfpa,failure_metric
1.0,0.9775134899205608,0.021,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,9,0.713374125874126,0.25
1.0,0.9489781905253849,0.08,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,3,0.713374125874126,0.25
1.0,0.9342680530733903,0.0,1.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,31,0.713374125874126,0.25
1.0,0.9291851720245771,0.046,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,4,0.713374125874126,0.25
1.0,0.9227976984064133,0.025,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,6,0.713374125874126,0.25
1.0,0.8450677366477859,0.042,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,5,0.713374125874126,0.25
1.0,0.813249831352779,0.018000000000000002,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,10,0.713374125874126,0.25
1.0,0.7538917057029303,0.045,2.0,1,0.2,adb1f27a6400c094571843016491192144008c8a,32,0.713374125874126,0.25
1.0,0.6901936439760548,0.005,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,18,0.713374125874126,0.25
1.0,0.6016048697226248,0.002,1.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,22,0.713374125874126,0.25
1.0,0.5625078095739234,0.0,1.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,30,0.713374125874126,0.25
0.0,0.9994288147993653,0.022000000000000002,0.0,0,0.0,adb1f27a6400c094571843016491192144008c8a,7,0.713374125874126,0.25
