test_class_name,cycle_id,tests,failures_0,failures_1,failures_2,failures_3,current_failures,failures_%,time_0,time,time_since,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclExecutableUnit,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxNesting,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,A_priority,A_priority_with_time,B_priority,B_priority_with_time,C_priority,C_priority_with_time,D_priority
org/springframework/data/redis/connection/DefaultStringRedisConnectionPipelineTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,275,0,0,0,0,0,0.0,0.21899999999999997,0.16899999999999998,37.513453229268386,1,1,1,1,4,0,4,0,1,0,0,271,271,271,0,271,3,0,1,267,1755,321,1402,565,570,68,572,844,289,555,1,1,1,1,0,0.05,271,271,271,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,295,0,0,0,0,0,0.0,0.639,0.54,4.1293629209200535,1,1,1,1,13,0,11,0,1,0,0,17,17,15,0,15,12,0,0,3,314,37,236,85,158,45,163,185,63,122,2,2,2,1,1,0.19,22,22,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisConnectionPipelineIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,280,0,0,0,0,0,0.0,0.375,0.451,20.707565506299336,1,1,1,1,4,0,3,0,1,0,0,42,42,41,0,41,0,0,0,41,338,48,256,143,82,49,91,134,65,69,2,2,2,1,1,0.19,43,43,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,24,0,0,0,0,0,0.0,0.06,0.055,4.126474098364512,1,1,1,1,12,2,10,0,1,1,0,35,35,28,2,29,26,3,0,0,561,122,404,168,267,53,248,290,119,171,2,2,2,1,1,0.13,41,41,42,35,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisZSetIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,690,30,30,30,30,30,0.043478260869565216,2.725,2.539,17.335995491345724,1,1,1,1,5,0,3,2,1,0,0,3,3,3,0,3,2,0,0,1,46,5,15,8,4,26,7,11,8,3,1,1,1,1,0,1.73,3,3,3,3,1.0,2.0,5.0,10.0,1.0,2.0,1.0
org/springframework/data/redis/core/DefaultZSetOperationsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,198,0,0,0,0,0,0.0,0.695,0.802,17.334954969088233,1,1,1,1,14,3,10,0,2,1,0,26,26,24,4,25,23,0,0,2,474,116,332,179,226,38,236,263,149,114,2,2,2,1,1,0.11,27,27,27,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultHashOperationsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,8,0,0,0,0,0,0.0,0.016,0.01,17.329691263039912,1,1,1,1,12,1,11,0,1,1,0,8,8,6,5,7,5,0,0,2,165,28,113,66,67,26,83,94,59,35,2,2,2,1,1,0.23,10,10,10,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultSetOperationsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,153,0,0,0,0,0,0.0,0.213,0.14800000000000002,17.334946306546527,1,1,1,1,11,2,8,0,1,1,0,21,21,19,4,20,18,0,0,2,325,78,224,137,140,31,149,173,111,62,2,2,2,1,1,0.14,24,24,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/ScanTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,2,0,0,0,0,0,0.0,1.3719999999999999,0.23199999999999998,4.1286348581314085,2,2,2,1,14,3,10,1,1,1,0,5,5,3,3,4,2,0,0,2,118,24,71,42,29,23,46,56,37,19,4,4,4,1,3,0.32,10,10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,7,0,0,0,0,0,0.0,0.03,0.031,17.330828098456063,1,1,1,1,9,1,7,0,6,0,1,13,13,13,4,13,8,0,0,5,177,40,116,47,57,28,65,81,40,41,1,1,1,1,0,0.24,13,13,13,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/ScanCursorUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,12,0,0,0,0,0,0.0,0.006,0.003,175.61104278961818,1,1,1,1,10,1,8,0,2,0,0,18,18,16,2,16,13,2,1,0,270,59,190,70,121,33,128,152,57,95,2,2,2,1,1,0.17,25,25,25,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/RedisConnectionUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,2,0,0,0,0,0,0.0,0.19899999999999998,0.195,38.43334543307622,1,1,1,1,3,0,3,0,2,0,0,217,217,217,6,217,6,0,2,209,996,232,742,291,232,24,259,479,248,231,2,2,2,1,1,0.03,218,218,218,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/RedisSetIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,330,0,0,0,0,0,0.0,0.778,0.795,17.337430588404338,1,1,1,1,5,0,3,2,1,0,0,3,3,3,0,3,2,0,0,1,46,5,15,8,4,26,7,11,8,3,1,1,1,1,0,1.73,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceClusterConnectionUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,26,0,0,0,0,0,0.0,0.614,0.586,37.5194305062294,1,1,1,1,8,2,6,0,2,0,4,33,33,29,11,29,27,0,1,1,397,108,270,123,137,48,171,202,94,108,2,2,2,1,1,0.18,34,34,34,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisKeyValueAdapterUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,6,0,0,0,0,0,0.0,0.149,0.102,1.0902337590853373,1,1,1,1,13,4,9,0,3,0,0,8,8,8,7,8,8,0,0,0,201,50,130,68,60,27,92,103,54,49,1,1,1,1,0,0.21,8,8,8,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/repository/RedisRepositoryIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,22,0,0,0,0,0,0.0,0.623,0.433,1.0929601033528646,1,1,1,1,11,3,7,0,2,0,0,4,4,4,1,4,1,1,0,2,117,26,72,52,22,20,48,54,40,14,1,1,1,1,0,0.28,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,415,0,0,0,0,0,0.0,0.8909999999999999,0.38,4.132690179347992,1,1,1,1,10,1,8,0,13,1,0,79,79,62,3,63,35,1,0,27,816,139,644,293,432,48,410,479,230,249,2,2,3,1,1,0.07,85,85,91,79,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/mapping/Jackson2HashMapperIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,2,0,0,0,0,0,0.0,0.41100000000000003,0.054000000000000006,4.127470656236013,1,1,1,1,8,1,6,0,1,1,0,4,4,3,3,4,0,0,0,4,88,17,50,30,17,22,34,40,27,13,2,2,2,1,1,0.44,5,5,5,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/RedisKeyValueAdapterTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,37,0,0,0,0,0,0.0,0.332,0.102,1.0916904091835022,1,1,1,1,14,3,10,0,10,2,0,45,43,42,29,44,39,2,0,3,884,250,593,243,375,89,413,469,179,290,3,3,3,1,2,0.15,48,48,48,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/PropertyEditorsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,1,0,0,0,0,0,0.0,0.028999999999999998,0.026000000000000002,60.406931308905286,1,1,1,1,5,0,5,0,1,0,0,3,3,3,1,3,3,0,0,0,56,9,29,17,10,18,17,22,14,8,2,2,2,1,1,0.62,4,4,4,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionFactoryUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,23,0,0,0,0,0,0.0,0.622,0.601,20.71511929432551,1,1,1,1,10,2,8,0,1,0,2,25,25,23,1,23,21,2,0,0,367,95,250,112,154,60,156,180,84,96,1,1,1,1,0,0.24,25,25,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisClusterConnectionUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,28,0,0,0,0,0,0.0,1.7109999999999999,2.026,20.71576485236486,1,1,1,1,6,1,5,0,3,0,2,41,41,33,11,33,31,0,0,2,421,113,287,123,141,50,160,196,91,105,2,2,2,1,1,0.17,42,42,42,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultTypedTupleUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,3,0,0,0,0,0,0.0,0.002,0.003,53.38488468726476,1,1,1,1,5,1,4,0,1,0,4,3,3,3,0,3,3,0,0,0,56,12,26,15,11,21,15,19,12,7,1,1,1,1,0,0.81,3,3,3,3,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConnectionIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,294,0,0,0,0,0,0.0,1.111,0.436,4.126910555362701,1,1,1,1,10,1,8,1,3,0,0,34,34,25,0,25,11,0,0,14,408,69,287,118,162,59,157,193,87,106,4,4,4,1,1,0.21,43,43,43,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/ConnectionSplittingInterceptorUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,3,0,0,0,0,0,0.0,0.006,0.006999999999999999,17.342566760381064,1,1,1,1,5,0,4,0,1,0,2,5,5,4,4,4,4,0,0,0,96,20,58,34,17,21,34,40,26,14,1,1,1,1,0,0.36,5,5,5,5,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/listener/KeyExpirationEventMessageListenerIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,2,0,0,0,0,0,0.0,0.024,0.006999999999999999,20.715159404277802,1,1,1,1,10,2,8,0,1,0,0,6,6,4,4,4,4,0,0,0,117,27,71,35,32,21,50,58,31,27,1,1,1,1,1,0.3,6,6,6,6,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/IndexWriterUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,11,0,0,0,0,0,0.0,0.365,0.032,1.0960829297701518,1,1,1,1,6,1,5,0,4,0,4,18,18,15,4,15,12,0,0,3,219,54,146,76,64,30,82,100,61,39,1,1,1,1,0,0.21,18,18,18,18,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/DefaultRedisMapUnitUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,1,0,0,0,0,0,0.0,0.011000000000000001,0.012,167.86810874938962,1,1,1,1,5,1,4,0,1,0,0,2,2,2,2,2,2,0,0,0,59,12,27,21,4,21,18,21,18,3,1,1,1,1,0,0.78,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisCollectionFactoryBeanTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,2,0,0,0,0,0,0.0,0.006999999999999999,0.009000000000000001,17.333396903673812,1,1,1,1,8,1,7,0,1,0,0,7,7,6,3,6,4,2,0,0,107,21,67,32,36,19,48,55,28,27,1,1,1,1,0,0.28,7,7,7,7,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultBoundZSetOperationsUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,1,0,0,0,0,0,0.0,0.002,0.001,53.39881351788839,1,1,1,1,6,1,4,0,1,0,0,2,2,2,2,2,2,0,0,0,49,9,20,13,5,21,12,15,11,4,1,1,1,1,0,1.05,2,2,2,2,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultReactiveStreamOperationsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,1,0,0,0,0,0,0.0,0.0,0.0,38.42114580074946,1,1,1,1,13,3,10,1,1,1,0,23,23,13,6,14,12,0,0,2,361,83,248,119,160,65,142,160,102,58,5,5,5,1,1,0.26,29,29,36,23,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/WeightsUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,6,0,0,0,0,0,0.0,0.015,0.019,53.397690478960676,1,1,1,1,3,0,3,0,1,0,0,10,10,6,0,6,6,0,0,0,76,16,40,20,16,26,20,27,14,13,1,1,1,1,0,0.65,10,10,10,10,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConvertersUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,26,0,0,0,0,0,0.0,0.049,0.035,37.52268551985423,1,1,1,1,5,0,4,0,1,1,1,31,31,28,0,29,26,3,0,0,275,63,192,84,87,45,84,120,60,60,3,3,3,1,2,0.23,35,35,35,31,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceReactiveStreamCommandsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,2,0,0,0,0,0,0.0,0.0,0.0,53.39846336841583,1,1,1,1,11,1,9,1,1,0,0,46,46,26,0,26,25,0,0,1,508,111,374,94,274,124,171,198,66,132,1,1,1,1,0,0.33,46,46,46,46,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultReactiveZSetOperationsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,340,0,0,0,0,0,0.0,0.757,0.613,38.421305123964956,1,1,1,1,14,3,10,1,1,1,4,38,38,36,5,37,34,0,0,3,701,196,483,222,343,113,301,339,183,156,1,1,1,1,0,0.23,38,38,38,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultStreamOperationsIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,1,0,0,0,0,0,0.0,0.005,0.0,3.443493723869324,1,1,1,1,16,4,11,0,1,1,0,17,17,15,6,16,14,0,0,2,377,107,248,147,152,35,176,198,127,71,3,3,3,1,1,0.14,22,22,25,17,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConvertersUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,13,0,0,0,0,0,0.0,0.01,0.012,37.525150668621066,1,1,1,1,9,1,7,0,1,0,1,13,13,13,0,13,13,0,0,0,196,44,134,62,72,32,91,105,49,56,1,1,1,1,0,0.24,13,13,13,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/support/collections/RedisMapIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,464,0,0,0,0,0,0.0,0.758,0.7559999999999999,4.137392814954122,1,1,1,1,32,5,26,5,1,1,0,3,3,2,0,3,1,0,0,2,154,21,105,53,72,42,75,79,46,33,1,1,1,1,0,0.4,3,3,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultClusterOperationsUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,29,0,0,0,0,0,0.0,0.17300000000000001,0.07400000000000001,17.342805922031406,1,1,1,1,3,0,3,0,1,0,2,44,44,30,4,30,30,0,0,0,283,77,187,98,66,48,91,122,64,58,1,1,1,1,0,0.26,44,44,44,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,54,0,0,0,0,0,0.0,1.334,0.9209999999999999,4.134706608454386,1,1,1,1,12,3,9,0,9,0,0,66,66,64,3,64,57,0,7,0,1028,265,738,351,489,87,457,540,262,278,2,2,2,1,1,0.12,74,74,74,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/SessionUnitTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,1,0,0,0,0,0,0.0,0.159,0.14300000000000002,17.339572401841487,1,1,1,1,9,0,8,0,2,0,0,4,4,3,0,3,1,1,0,1,60,8,34,15,19,18,22,26,15,11,1,1,1,1,0,0.53,4,4,4,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisConnectionTransactionIntegrationTests.java,b7f2d68d737f4c90857f6fb56eb54ee254b9e82e,284,0,0,0,0,0,0.0,1.3940000000000001,1.733,20.71433221896489,1,1,1,1,2,0,2,0,1,0,0,43,43,41,0,41,0,0,0,41,294,46,218,147,29,44,31,74,53,21,2,2,2,1,1,0.2,44,44,44,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisConnectionFactoryUnitTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,23,0,0,0,0,0,0.0,0.601,0.586,1.0685038407643637,1,1,1,1,10,2,8,0,1,0,2,25,25,23,1,23,21,2,0,0,367,95,250,112,154,60,156,180,84,96,1,1,1,1,0,0.24,25,25,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisClusterConnectionUnitTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,28,0,0,0,0,0,0.0,2.026,2.404,1.0686044454574586,1,1,1,1,6,1,5,0,3,0,2,41,41,33,11,33,31,0,0,2,421,113,287,123,141,50,160,196,91,105,2,2,2,1,1,0.17,42,42,42,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisConnectionIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,294,0,0,0,0,0,0.0,0.436,0.457,1.0684181809425355,1,1,1,1,10,1,8,1,3,0,0,34,34,25,0,25,11,0,0,14,408,69,287,118,162,59,157,193,87,106,4,4,4,1,1,0.21,43,43,43,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultZSetOperationsUnitTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,3,0,0,0,0,0,0.0,0.003,0.005,1.078372049331665,1,1,1,1,6,1,4,0,1,0,0,4,4,4,2,4,4,0,0,0,71,16,35,21,10,23,20,25,17,8,1,1,1,1,0,0.66,4,4,4,4,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,295,0,0,0,0,0,0.0,0.54,0.579,1.0750802159309387,1,1,1,1,13,0,11,0,1,0,0,17,17,15,0,15,12,0,0,3,314,37,236,85,158,45,163,185,63,122,2,2,2,1,1,0.19,22,22,22,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,273,0,0,0,0,0,0.0,0.099,0.08,1.0787288705507914,1,1,1,1,5,0,5,0,1,0,0,276,276,276,22,276,7,0,2,267,2192,393,1776,640,899,72,910,1187,362,825,1,1,1,1,0,0.04,276,276,276,276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionPipelineIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,279,0,0,0,0,0,0.0,0.5670000000000001,0.63,1.0787394364674887,1,1,1,1,6,0,5,0,1,0,0,5,5,3,0,3,0,0,0,3,79,9,45,23,18,25,25,31,17,14,2,2,2,1,1,0.56,6,6,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionTransactionIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,287,0,0,0,0,0,0.0,0.59,0.575,1.0785904447237649,1,1,1,1,13,1,11,0,1,0,0,2,2,2,0,2,0,0,0,2,73,9,40,20,17,24,25,30,16,14,2,2,2,1,1,0.6,3,3,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/jedis/JedisConnectionPipelineIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,280,0,0,0,0,0,0.0,0.451,0.54,1.0764007687568664,1,1,1,1,4,0,3,0,1,0,0,42,42,41,0,41,0,0,0,41,338,48,256,143,82,49,91,134,65,69,2,2,2,1,1,0.19,43,43,43,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionTxTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,275,0,0,0,0,0,0.0,0.192,0.154,1.0781956791877747,1,1,1,1,4,0,4,0,1,0,0,271,271,271,0,271,2,0,1,268,1746,316,1405,564,573,64,575,847,288,559,1,1,1,1,0,0.05,271,271,271,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/lettuce/LettuceConnectionFactoryTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,24,0,0,0,0,0,0.0,0.055,0.055,1.0770409146944682,1,1,1,1,12,2,10,0,1,1,0,35,35,28,2,29,26,3,0,0,561,122,404,168,267,53,248,290,119,171,2,2,2,1,1,0.13,41,41,42,35,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionPipelineTxTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,276,0,0,0,0,0,0.0,0.409,0.42200000000000004,1.0797982811927795,1,1,1,1,4,0,4,0,1,0,0,269,269,269,0,269,1,0,1,267,1867,316,1526,558,703,64,566,836,288,548,1,1,1,1,0,0.04,269,269,269,269,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/DefaultStringRedisConnectionPipelineTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,275,0,0,0,0,0,0.0,0.16899999999999998,0.175,1.0791752378145854,1,1,1,1,4,0,4,0,1,0,0,271,271,271,0,271,3,0,1,267,1755,321,1402,565,570,68,572,844,289,555,1,1,1,1,0,0.05,271,271,271,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/support/collections/RedisZSetIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,690,30,30,30,30,30,0.043478260869565216,2.539,2.665,1.078344202041626,1,1,1,1,5,0,3,2,1,0,0,3,3,3,0,3,2,0,0,1,46,5,15,8,4,26,7,11,8,3,1,1,1,1,0,1.73,3,3,3,3,1.0,2.0,5.0,10.0,1.0,2.0,1.0
org/springframework/data/redis/core/ScanCursorUnitTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,13,0,0,0,0,0,0.0,0.003,0.004,1.0770832141240438,1,1,1,1,11,2,9,0,2,0,0,19,19,17,1,17,14,2,1,0,288,64,203,74,133,34,138,163,60,103,2,2,2,1,1,0.17,26,26,26,19,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/core/DefaultZSetOperationsIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,198,0,0,0,0,0,0.0,0.802,0.628,1.0786017855008443,1,1,1,1,14,3,10,0,2,1,0,26,26,24,4,25,23,0,0,2,474,116,332,179,226,38,236,263,149,114,2,2,2,1,1,0.11,27,27,27,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultSetOperationsIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,153,0,0,0,0,0,0.0,0.14800000000000002,0.142,1.0783765037854514,1,1,1,1,11,2,8,0,1,1,0,21,21,19,4,20,18,0,0,2,325,78,224,137,140,31,149,173,111,62,2,2,2,1,1,0.14,24,24,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/connection/RedisConnectionUnitTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,2,0,0,0,0,0,0.0,0.195,0.185,1.0777135372161866,1,1,1,1,3,0,3,0,2,0,0,217,217,217,6,217,6,0,2,209,996,232,742,291,232,24,259,479,248,231,2,2,2,1,1,0.03,218,218,218,217,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/RedisTemplateUnitTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,7,0,0,0,0,0,0.0,0.031,0.034,1.0786837498346964,1,1,1,1,9,1,7,0,6,0,1,13,13,13,4,13,8,0,0,5,177,40,116,47,57,28,65,81,40,41,1,1,1,1,0,0.24,13,13,13,13,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/ScanTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,2,0,0,0,0,0,0.0,0.23199999999999998,0.28,1.0791075905164085,2,2,2,1,14,3,10,1,1,1,0,5,5,3,3,4,2,0,0,2,118,24,71,42,29,23,46,56,37,19,4,4,4,1,3,0.32,10,10,10,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
org/springframework/data/redis/core/DefaultHashOperationsIntegrationTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,8,0,0,0,0,0,0.0,0.01,0.013999999999999999,1.0798226157824198,1,1,1,1,12,1,11,0,1,1,0,8,8,6,5,7,5,0,0,2,165,28,113,66,67,26,83,94,59,35,2,2,2,1,1,0.23,10,10,10,8,0.0,1.0,0.0,1.0,0.0,1.0,1.0
org/springframework/data/redis/connection/jedis/JedisConvertersUnitTests.java,0061d6c7afb8ae5ed955e6a6cfd0400cdb00abfa,26,0,0,0,0,0,0.0,0.035,0.046,1.0734709938367208,1,1,1,1,5,0,4,0,1,1,1,31,31,28,0,29,26,3,0,0,275,63,192,84,87,45,84,120,60,60,3,3,3,1,2,0.23,35,35,35,31,0.0,1.0,0.0,1.0,0.0,1.0,1.0
